id,type,namespace,title,comment,timestamp,user,bot,minor,revision,wiki,parsedcomment,length_old,length_new,len_diff,time_delta,time_delta_sec
2006465096.0,edit,0,Caspian seal,,2026-03-16 16:28:50,YukiKoKo,False,1.0,"{'old': 1343822637, 'new': 1343822826}",enwiki,,22201,22203,2,0 days 00:01:31,91.0
2006462676.0,new,15,Category talk:Ukrainian female military personnel of the Russo-Ukrainian war,[[WP:AES|←]]Created page with '{{WPBS|1= {{WikiProject Ukraine}} {{WikiProject Women}} {{WikiProject War}} {{WikiProject Russia}} }}',2026-03-16 16:17:54,ForsythiaJo,False,0.0,{'new': 1343821325},enwiki,"<a href=""/wiki/Wikipedia:AES"" class=""mw-redirect"" title=""Wikipedia:AES"">←</a>Created page with &#039;{{WPBS|1= {{WikiProject Ukraine}} {{WikiProject Women}} {{WikiProject War}} {{WikiProject Russia}} }}&#039;",0,101,101,,0.0
2006463915.0,new,15,Category talk:Women in the Russian invasion of Ukraine,[[WP:AES|←]]Created page with '{{WPBS|1= {{WikiProject Ukraine}} {{WikiProject Women}} {{WikiProject War}} {{WikiProject Russia}} }}',2026-03-16 16:23:29,ForsythiaJo,False,0.0,{'new': 1343822104},enwiki,"<a href=""/wiki/Wikipedia:AES"" class=""mw-redirect"" title=""Wikipedia:AES"">←</a>Created page with &#039;{{WPBS|1= {{WikiProject Ukraine}} {{WikiProject Women}} {{WikiProject War}} {{WikiProject Russia}} }}&#039;",0,101,101,,0.0
2006462963.0,categorize,14,Category:135 film cameras,"[[:Ricoh XR-P]] added to category, [[Special:WhatLinksHere/Ricoh XR-P|this page is included within other pages]]",2026-03-16 16:19:08,Gjs238,False,False,0,enwiki,"<a href=""/wiki/Ricoh_XR-P"" title=""Ricoh XR-P"">Ricoh XR-P</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Ricoh_XR-P"" title=""Special:WhatLinksHere/Ricoh XR-P"">this page is included within other pages</a>",0,0,0,,0.0
2006462997.0,categorize,14,Category:135 film cameras,[[:Ricoh XR1]] added to category,2026-03-16 16:19:16,Gjs238,False,False,0,enwiki,"<a href=""/wiki/Ricoh_XR1"" title=""Ricoh XR1"">Ricoh XR1</a> added to category",0,0,0,0 days 00:00:08,8.0
2006464234.0,categorize,14,Category:13th-century Muslim scholars of Islam,"[[:Haydar Ghazi]] removed from category, [[Special:WhatLinksHere/Haydar Ghazi|this page is included within other pages]]",2026-03-16 16:25:05,UserNumber,False,False,0,enwiki,"<a href=""/wiki/Haydar_Ghazi"" title=""Haydar Ghazi"">Haydar Ghazi</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Haydar_Ghazi"" title=""Special:WhatLinksHere/Haydar Ghazi"">this page is included within other pages</a>",0,0,0,,0.0
2006464707.0,categorize,14,Category:14th-century Indian Muslims,"[[:Sikandar Khan Ghazi]] removed from category, [[Special:WhatLinksHere/Sikandar Khan Ghazi|this page is included within other pages]]",2026-03-16 16:27:06,UserNumber,False,False,0,enwiki,"<a href=""/wiki/Sikandar_Khan_Ghazi"" title=""Sikandar Khan Ghazi"">Sikandar Khan Ghazi</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Sikandar_Khan_Ghazi"" title=""Special:WhatLinksHere/Sikandar Khan Ghazi"">this page is included within other pages</a>",0,0,0,,0.0
2006464708.0,categorize,14,Category:14th-century Indian people,"[[:Sikandar Khan Ghazi]] removed from category, [[Special:WhatLinksHere/Sikandar Khan Ghazi|this page is included within other pages]]",2026-03-16 16:27:06,UserNumber,False,False,0,enwiki,"<a href=""/wiki/Sikandar_Khan_Ghazi"" title=""Sikandar Khan Ghazi"">Sikandar Khan Ghazi</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Sikandar_Khan_Ghazi"" title=""Special:WhatLinksHere/Sikandar Khan Ghazi"">this page is included within other pages</a>",0,0,0,,0.0
2006464235.0,categorize,14,Category:14th-century Muslim scholars of Islam,"[[:Haydar Ghazi]] removed from category, [[Special:WhatLinksHere/Haydar Ghazi|this page is included within other pages]]",2026-03-16 16:25:05,UserNumber,False,False,0,enwiki,"<a href=""/wiki/Haydar_Ghazi"" title=""Haydar Ghazi"">Haydar Ghazi</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Haydar_Ghazi"" title=""Special:WhatLinksHere/Haydar Ghazi"">this page is included within other pages</a>",0,0,0,,0.0
2006465905.0,categorize,14,Category:1765 births,[[:Henry Crosoer]] added to category,2026-03-16 16:32:30,BlackJack,False,False,0,enwiki,"<a href=""/wiki/Henry_Crosoer"" title=""Henry Crosoer"">Henry Crosoer</a> added to category",0,0,0,,0.0
2006463406.0,categorize,14,Category:1987 establishments in Iran,"[[:Belharat Rural District]] added to category, [[Special:WhatLinksHere/Belharat Rural District|this page is included within other pages]]",2026-03-16 16:21:00,Brightkingdom,False,False,0,enwiki,"<a href=""/wiki/Belharat_Rural_District"" title=""Belharat Rural District"">Belharat Rural District</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Belharat_Rural_District"" title=""Special:WhatLinksHere/Belharat Rural District"">this page is included within other pages</a>",0,0,0,,0.0
2006465605.0,categorize,14,Category:1990 births,[[:Draft:Quinie]] added to category,2026-03-16 16:31:10,~2026-16580-07,False,False,0,enwiki,"<a href=""/wiki/Draft:Quinie"" title=""Draft:Quinie"">Draft:Quinie</a> added to category",0,0,0,,0.0
2006465037.0,categorize,14,Category:2007 births,[[:Dimitris Chatsidis]] added to category,2026-03-16 16:28:33,Abudabanas,False,False,0,enwiki,"<a href=""/wiki/Dimitris_Chatsidis"" title=""Dimitris Chatsidis"">Dimitris Chatsidis</a> added to category",0,0,0,,0.0
2006464063.0,categorize,14,Category:2010s cars,"[[:BYD Song Pro]] removed from category, [[Special:WhatLinksHere/BYD Song Pro|this page is included within other pages]]",2026-03-16 16:24:02,Inpops,False,False,0,enwiki,"<a href=""/wiki/BYD_Song_Pro"" title=""BYD Song Pro"">BYD Song Pro</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/BYD_Song_Pro"" title=""Special:WhatLinksHere/BYD Song Pro"">this page is included within other pages</a>",0,0,0,,0.0
2006465532.0,categorize,14,Category:2022 disestablishments in Chile,"[[:Citizens (Chilean political party)]] added to category, [[Special:WhatLinksHere/Citizens (Chilean political party)|this page is included within other pages]]",2026-03-16 16:30:50,Ser Amantio di Nicolao,False,False,0,enwiki,"<a href=""/wiki/Citizens_(Chilean_political_party)"" title=""Citizens (Chilean political party)"">Citizens (Chilean political party)</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Citizens_(Chilean_political_party)"" title=""Special:WhatLinksHere/Citizens (Chilean political party)"">this page is included within other pages</a>",0,0,0,,0.0
2006465018.0,categorize,14,Category:2025–26 NHL season,[[:2026 Stanley Cup Final]] added to category,2026-03-16 16:28:29,Zzyzx11,False,False,0,enwiki,"<a href=""/wiki/2026_Stanley_Cup_Final"" title=""2026 Stanley Cup Final"">2026 Stanley Cup Final</a> added to category",0,0,0,,0.0
2006463768.0,edit,14,Category:2026 crimes in Afghanistan,Requesting speedy deletion ([[WP:CSD#C1|CSD C1]]).,2026-03-16 16:22:40,Liz,False,0.0,"{'old': 1340383017, 'new': 1343822008}",enwiki,"Requesting speedy deletion (<a href=""/wiki/Wikipedia:CSD#C1"" class=""mw-redirect"" title=""Wikipedia:CSD"">CSD C1</a>).",46,62,16,,0.0
2006464028.0,categorize,14,Category:2026 deaths,"[[:Matt Clark (actor)]] added to category, [[Special:WhatLinksHere/Matt Clark (actor)|this page is included within other pages]]",2026-03-16 16:23:55,Fiction Fanatic III,False,False,0,enwiki,"<a href=""/wiki/Matt_Clark_(actor)"" title=""Matt Clark (actor)"">Matt Clark (actor)</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Matt_Clark_(actor)"" title=""Special:WhatLinksHere/Matt Clark (actor)"">this page is included within other pages</a>",0,0,0,,0.0
2006465472.0,categorize,14,Category:2026 deaths,"[[:William C. Dietz]] added to category, [[Special:WhatLinksHere/William C. Dietz|this page is included within other pages]]",2026-03-16 16:30:34,~2026-13447-42,False,False,0,enwiki,"<a href=""/wiki/William_C._Dietz"" title=""William C. Dietz"">William C. Dietz</a> added to category, <a href=""/wiki/Special:WhatLinksHere/William_C._Dietz"" title=""Special:WhatLinksHere/William C. Dietz"">this page is included within other pages</a>",0,0,0,0 days 00:06:39,399.0
2006462704.0,categorize,14,Category:2026 disasters in South America,[[:2026 Paipa Piper PA-31 crash]] added to category,2026-03-16 16:17:55,Thebiguglyalien,False,False,0,enwiki,"<a href=""/wiki/2026_Paipa_Piper_PA-31_crash"" class=""mw-redirect"" title=""2026 Paipa Piper PA-31 crash"">2026 Paipa Piper PA-31 crash</a> added to category",0,0,0,,0.0
2006462694.0,categorize,14,Category:2026 in Colombia,[[:2026 Paipa Piper PA-31 crash]] added to category,2026-03-16 16:17:55,Thebiguglyalien,False,False,0,enwiki,"<a href=""/wiki/2026_Paipa_Piper_PA-31_crash"" class=""mw-redirect"" title=""2026 Paipa Piper PA-31 crash"">2026 Paipa Piper PA-31 crash</a> added to category",0,0,0,,0.0
2006465022.0,categorize,14,Category:2026 in ice hockey,[[:2026 Stanley Cup Final]] removed from category,2026-03-16 16:28:29,Zzyzx11,False,False,0,enwiki,"<a href=""/wiki/2026_Stanley_Cup_Final"" title=""2026 Stanley Cup Final"">2026 Stanley Cup Final</a> removed from category",0,0,0,,0.0
2006465046.0,categorize,14,Category:21st-century Greek sportsmen,[[:Dimitris Chatsidis]] added to category,2026-03-16 16:28:33,Abudabanas,False,False,0,enwiki,"<a href=""/wiki/Dimitris_Chatsidis"" title=""Dimitris Chatsidis"">Dimitris Chatsidis</a> added to category",0,0,0,,0.0
2006465612.0,categorize,14,Category:21st-century Scottish women singers,[[:Draft:Quinie]] added to category,2026-03-16 16:31:10,~2026-16580-07,False,False,0,enwiki,"<a href=""/wiki/Draft:Quinie"" title=""Draft:Quinie"">Draft:Quinie</a> added to category",0,0,0,,0.0
2006465009.0,categorize,14,Category:21st-century South African sportsmen,"[[:Gideon Watts]] added to category, [[Special:WhatLinksHere/Gideon Watts|this page is included within other pages]]",2026-03-16 16:28:31,~2026-75591-6,False,False,0,enwiki,"<a href=""/wiki/Gideon_Watts"" title=""Gideon Watts"">Gideon Watts</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Gideon_Watts"" title=""Special:WhatLinksHere/Gideon Watts"">this page is included within other pages</a>",0,0,0,,0.0
2006464943.0,categorize,14,Category:21st-century Ukrainian artists,"[[:Daria Marchenko]] added to category, [[Special:WhatLinksHere/Daria Marchenko|this page is included within other pages]]",2026-03-16 16:28:12,ForsythiaJo,False,False,0,enwiki,"<a href=""/wiki/Daria_Marchenko"" title=""Daria Marchenko"">Daria Marchenko</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Daria_Marchenko"" title=""Special:WhatLinksHere/Daria Marchenko"">this page is included within other pages</a>",0,0,0,,0.0
2006462762.0,categorize,14,Category:21st-century Ukrainian women,[[:Category:Ukrainian female military personnel of the Russian invasion of Ukraine]] removed from category,2026-03-16 16:18:12,ForsythiaJo,False,False,0,enwiki,"<a href=""/wiki/Category:Ukrainian_female_military_personnel_of_the_Russian_invasion_of_Ukraine"" title=""Category:Ukrainian female military personnel of the Russian invasion of Ukraine"">Category:Ukrainian female military personnel of the Russian invasion of Ukraine</a> removed from category",0,0,0,,0.0
2006462879.0,categorize,14,Category:21st-century Ukrainian women,[[:Category:Ukrainian female military personnel of the Russo-Ukrainian war]] added to category,2026-03-16 16:18:45,ForsythiaJo,False,False,0,enwiki,"<a href=""/wiki/Category:Ukrainian_female_military_personnel_of_the_Russo-Ukrainian_war"" title=""Category:Ukrainian female military personnel of the Russo-Ukrainian war"">Category:Ukrainian female military personnel of the Russo-Ukrainian war</a> added to category",0,0,0,0 days 00:00:33,33.0
2006464941.0,categorize,14,Category:21st-century Ukrainian women artists,"[[:Daria Marchenko]] added to category, [[Special:WhatLinksHere/Daria Marchenko|this page is included within other pages]]",2026-03-16 16:28:12,ForsythiaJo,False,False,0,enwiki,"<a href=""/wiki/Daria_Marchenko"" title=""Daria Marchenko"">Daria Marchenko</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Daria_Marchenko"" title=""Special:WhatLinksHere/Daria Marchenko"">this page is included within other pages</a>",0,0,0,,0.0
2006464072.0,categorize,14,Category:Action games,"[[:Elf (video game)]] added to category, [[Special:WhatLinksHere/Elf (video game)|this page is included within other pages]]",2026-03-16 16:24:06,Dgpop,False,False,0,enwiki,"<a href=""/wiki/Elf_(video_game)"" title=""Elf (video game)"">Elf (video game)</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Elf_(video_game)"" title=""Special:WhatLinksHere/Elf (video game)"">this page is included within other pages</a>",0,0,0,,0.0
2006462961.0,categorize,14,Category:AfC G13 eligible soon submissions,"[[:Draft:George Fegaras]] removed from category, [[Special:WhatLinksHere/Draft:George Fegaras|this page is included within other pages]]",2026-03-16 16:19:07,TBJ10RH,False,False,0,enwiki,"<a href=""/wiki/Draft:George_Fegaras"" title=""Draft:George Fegaras"">Draft:George Fegaras</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Draft:George_Fegaras"" title=""Special:WhatLinksHere/Draft:George Fegaras"">this page is included within other pages</a>",0,0,0,,0.0
2006464615.0,categorize,14,Category:AfC G13 eligible soon submissions,"[[:Draft:Michael D. Ponce]] removed from category, [[Special:WhatLinksHere/Draft:Michael D. Ponce|this page is included within other pages]]",2026-03-16 16:26:46,DreamRimmer bot II,True,False,0,enwiki,"<a href=""/wiki/Draft:Michael_D._Ponce"" title=""Draft:Michael D. Ponce"">Draft:Michael D. Ponce</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Draft:Michael_D._Ponce"" title=""Special:WhatLinksHere/Draft:Michael D. Ponce"">this page is included within other pages</a>",0,0,0,0 days 00:07:39,459.0
2006463451.0,categorize,14,Category:AfC pending submissions by age/0 days ago,"[[:User:F. Devlamynck/sandbox]] added to category, [[Special:WhatLinksHere/User:F. Devlamynck/sandbox|this page is included within other pages]]",2026-03-16 16:21:14,F. Devlamynck,False,False,0,enwiki,"<a href=""/wiki/User:F._Devlamynck/sandbox"" title=""User:F. Devlamynck/sandbox"">User:F. Devlamynck/sandbox</a> added to category, <a href=""/wiki/Special:WhatLinksHere/User:F._Devlamynck/sandbox"" title=""Special:WhatLinksHere/User:F. Devlamynck/sandbox"">this page is included within other pages</a>",0,0,0,,0.0
2006463502.0,categorize,14,Category:AfC pending submissions by age/0 days ago,"[[:User:67 John brown/sandbox]] removed from category, [[Special:WhatLinksHere/User:67 John brown/sandbox|this page is included within other pages]]",2026-03-16 16:21:25,Annh07,False,False,0,enwiki,"<a href=""/wiki/User:67_John_brown/sandbox"" title=""User:67 John brown/sandbox"">User:67 John brown/sandbox</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/User:67_John_brown/sandbox"" title=""Special:WhatLinksHere/User:67 John brown/sandbox"">this page is included within other pages</a>",0,0,0,0 days 00:00:11,11.0
2006465262.0,categorize,14,Category:AfC pending submissions by age/0 days ago,[[:Draft:Md. Rais Uddin (teacher)]] added to category,2026-03-16 16:29:40,গরীবের বন্ধু,False,False,0,enwiki,"<a href=""/wiki/Draft:Md._Rais_Uddin_(teacher)"" title=""Draft:Md. Rais Uddin (teacher)"">Draft:Md. Rais Uddin (teacher)</a> added to category",0,0,0,0 days 00:08:15,495.0
2006465309.0,categorize,14,Category:AfC pending submissions by age/0 days ago,[[:Draft:Swarnava Chakraborty]] removed from category,2026-03-16 16:29:48,Promac29j,False,False,0,enwiki,"<a href=""/wiki/Draft:Swarnava_Chakraborty"" title=""Draft:Swarnava Chakraborty"">Draft:Swarnava Chakraborty</a> removed from category",0,0,0,0 days 00:00:08,8.0
2006465382.0,categorize,14,Category:AfC pending submissions by age/0 days ago,"[[:Draft:Herman Jonker]] added to category, [[Special:WhatLinksHere/Draft:Herman Jonker|this page is included within other pages]]",2026-03-16 16:30:04,~2026-14049-06,False,False,0,enwiki,"<a href=""/wiki/Draft:Herman_Jonker"" title=""Draft:Herman Jonker"">Draft:Herman Jonker</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Draft:Herman_Jonker"" title=""Special:WhatLinksHere/Draft:Herman Jonker"">this page is included within other pages</a>",0,0,0,0 days 00:00:16,16.0
2006465641.0,categorize,14,Category:AfC pending submissions by age/0 days ago,[[:Draft:John V. Heymach]] added to category,2026-03-16 16:31:14,Courts.mcdonald,False,False,0,enwiki,"<a href=""/wiki/Draft:John_V._Heymach"" title=""Draft:John V. Heymach"">Draft:John V. Heymach</a> added to category",0,0,0,0 days 00:01:10,70.0
2006463453.0,categorize,14,Category:AfC submissions by date/16 March 2026,"[[:User:F. Devlamynck/sandbox]] added to category, [[Special:WhatLinksHere/User:F. Devlamynck/sandbox|this page is included within other pages]]",2026-03-16 16:21:14,F. Devlamynck,False,False,0,enwiki,"<a href=""/wiki/User:F._Devlamynck/sandbox"" title=""User:F. Devlamynck/sandbox"">User:F. Devlamynck/sandbox</a> added to category, <a href=""/wiki/Special:WhatLinksHere/User:F._Devlamynck/sandbox"" title=""Special:WhatLinksHere/User:F. Devlamynck/sandbox"">this page is included within other pages</a>",0,0,0,,0.0
2006465263.0,categorize,14,Category:AfC submissions by date/16 March 2026,[[:Draft:Md. Rais Uddin (teacher)]] added to category,2026-03-16 16:29:40,গরীবের বন্ধু,False,False,0,enwiki,"<a href=""/wiki/Draft:Md._Rais_Uddin_(teacher)"" title=""Draft:Md. Rais Uddin (teacher)"">Draft:Md. Rais Uddin (teacher)</a> added to category",0,0,0,0 days 00:08:26,506.0
2006465310.0,categorize,14,Category:AfC submissions by date/16 March 2026,[[:Draft:Swarnava Chakraborty]] removed from category,2026-03-16 16:29:48,Promac29j,False,False,0,enwiki,"<a href=""/wiki/Draft:Swarnava_Chakraborty"" title=""Draft:Swarnava Chakraborty"">Draft:Swarnava Chakraborty</a> removed from category",0,0,0,0 days 00:00:08,8.0
2006465383.0,categorize,14,Category:AfC submissions by date/16 March 2026,"[[:Draft:Herman Jonker]] added to category, [[Special:WhatLinksHere/Draft:Herman Jonker|this page is included within other pages]]",2026-03-16 16:30:04,~2026-14049-06,False,False,0,enwiki,"<a href=""/wiki/Draft:Herman_Jonker"" title=""Draft:Herman Jonker"">Draft:Herman Jonker</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Draft:Herman_Jonker"" title=""Special:WhatLinksHere/Draft:Herman Jonker"">this page is included within other pages</a>",0,0,0,0 days 00:00:16,16.0
2006465642.0,categorize,14,Category:AfC submissions by date/16 March 2026,[[:Draft:John V. Heymach]] added to category,2026-03-16 16:31:14,Courts.mcdonald,False,False,0,enwiki,"<a href=""/wiki/Draft:John_V._Heymach"" title=""Draft:John V. Heymach"">Draft:John V. Heymach</a> added to category",0,0,0,0 days 00:01:10,70.0
2006463498.0,categorize,14,Category:AfC submissions declined as blank,"[[:User:67 John brown/sandbox]] added to category, [[Special:WhatLinksHere/User:67 John brown/sandbox|this page is included within other pages]]",2026-03-16 16:21:25,Annh07,False,False,0,enwiki,"<a href=""/wiki/User:67_John_brown/sandbox"" title=""User:67 John brown/sandbox"">User:67 John brown/sandbox</a> added to category, <a href=""/wiki/Special:WhatLinksHere/User:67_John_brown/sandbox"" title=""Special:WhatLinksHere/User:67 John brown/sandbox"">this page is included within other pages</a>",0,0,0,,0.0
2006463449.0,categorize,14,Category:AfC submissions on history and social sciences,"[[:User:F. Devlamynck/sandbox]] added to category, [[Special:WhatLinksHere/User:F. Devlamynck/sandbox|this page is included within other pages]]",2026-03-16 16:21:14,F. Devlamynck,False,False,0,enwiki,"<a href=""/wiki/User:F._Devlamynck/sandbox"" title=""User:F. Devlamynck/sandbox"">User:F. Devlamynck/sandbox</a> added to category, <a href=""/wiki/Special:WhatLinksHere/User:F._Devlamynck/sandbox"" title=""Special:WhatLinksHere/User:F. Devlamynck/sandbox"">this page is included within other pages</a>",0,0,0,,0.0
2006465307.0,categorize,14,Category:AfC submissions on living persons,[[:Draft:Swarnava Chakraborty]] removed from category,2026-03-16 16:29:48,Promac29j,False,False,0,enwiki,"<a href=""/wiki/Draft:Swarnava_Chakraborty"" title=""Draft:Swarnava Chakraborty"">Draft:Swarnava Chakraborty</a> removed from category",0,0,0,,0.0
2006465639.0,categorize,14,Category:AfC submissions on living persons,[[:Draft:John V. Heymach]] added to category,2026-03-16 16:31:14,Courts.mcdonald,False,False,0,enwiki,"<a href=""/wiki/Draft:John_V._Heymach"" title=""Draft:John V. Heymach"">Draft:John V. Heymach</a> added to category",0,0,0,0 days 00:01:26,86.0
2006465260.0,categorize,14,Category:AfC submissions on other topics,[[:Draft:Md. Rais Uddin (teacher)]] added to category,2026-03-16 16:29:40,গরীবের বন্ধু,False,False,0,enwiki,"<a href=""/wiki/Draft:Md._Rais_Uddin_(teacher)"" title=""Draft:Md. Rais Uddin (teacher)"">Draft:Md. Rais Uddin (teacher)</a> added to category",0,0,0,,0.0
2006464580.0,categorize,14,Category:AfC submissions with categories,"[[:Draft:Ghadyego Carraro]] added to category, [[Special:WhatLinksHere/Draft:Ghadyego Carraro|this page is included within other pages]]",2026-03-16 16:26:40,Luciana Biazus,False,False,0,enwiki,"<a href=""/wiki/Draft:Ghadyego_Carraro"" title=""Draft:Ghadyego Carraro"">Draft:Ghadyego Carraro</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Draft:Ghadyego_Carraro"" title=""Special:WhatLinksHere/Draft:Ghadyego Carraro"">this page is included within other pages</a>",0,0,0,,0.0
2006465682.0,categorize,14,Category:AfD debates,[[:Wikipedia:Articles for deletion/Premier Guitar]] added to category,2026-03-16 16:31:22,Viennese Waltz,False,False,0,enwiki,"<a href=""/wiki/Wikipedia:Articles_for_deletion/Premier_Guitar"" title=""Wikipedia:Articles for deletion/Premier Guitar"">Wikipedia:Articles for deletion/Premier Guitar</a> added to category",0,0,0,,0.0
2006465681.0,categorize,14,Category:AfD debates (Media and music),[[:Wikipedia:Articles for deletion/Premier Guitar]] added to category,2026-03-16 16:31:22,Viennese Waltz,False,False,0,enwiki,"<a href=""/wiki/Wikipedia:Articles_for_deletion/Premier_Guitar"" title=""Wikipedia:Articles for deletion/Premier Guitar"">Wikipedia:Articles for deletion/Premier Guitar</a> added to category",0,0,0,,0.0
2006465797.0,categorize,14,Category:Album articles lacking alt text for covers,[[:Rapple Dapple]] added to category,2026-03-16 16:31:51,Dead-by-Dawn,False,False,0,enwiki,"<a href=""/wiki/Rapple_Dapple"" title=""Rapple Dapple"">Rapple Dapple</a> added to category",0,0,0,,0.0
2006464604.0,categorize,14,Category:Album covers,[[:File:Megumi Hayashibara - Infinity.png]] added to category,2026-03-16 16:26:45,クラウデド,False,False,0,enwiki,"<a href=""/wiki/File:Megumi_Hayashibara_-_Infinity.png"" title=""File:Megumi Hayashibara - Infinity.png"">File:Megumi Hayashibara - Infinity.png</a> added to category",0,0,0,,0.0
2006465796.0,categorize,14,Category:Album infoboxes lacking a cover,[[:Rapple Dapple]] added to category,2026-03-16 16:31:51,Dead-by-Dawn,False,False,0,enwiki,"<a href=""/wiki/Rapple_Dapple"" title=""Rapple Dapple"">Rapple Dapple</a> added to category",0,0,0,,0.0
2006464030.0,categorize,14,Category:All BLP articles lacking sources,"[[:Matt Clark (actor)]] removed from category, [[Special:WhatLinksHere/Matt Clark (actor)|this page is included within other pages]]",2026-03-16 16:23:55,Fiction Fanatic III,False,False,0,enwiki,"<a href=""/wiki/Matt_Clark_(actor)"" title=""Matt Clark (actor)"">Matt Clark (actor)</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Matt_Clark_(actor)"" title=""Special:WhatLinksHere/Matt Clark (actor)"">this page is included within other pages</a>",0,0,0,,0.0
2006465629.0,categorize,14,Category:All WikiProject Medicine pages,[[:Draft talk:John V. Heymach]] added to category,2026-03-16 16:31:14,Courts.mcdonald,False,False,0,enwiki,"<a href=""/wiki/Draft_talk:John_V._Heymach"" title=""Draft talk:John V. Heymach"">Draft talk:John V. Heymach</a> added to category",0,0,0,,0.0
2006462691.0,categorize,14,Category:All WikiProject Women-related pages,[[:Category talk:Ukrainian female military personnel of the Russo-Ukrainian war]] added to category,2026-03-16 16:17:54,ForsythiaJo,False,False,0,enwiki,"<a href=""/wiki/Category_talk:Ukrainian_female_military_personnel_of_the_Russo-Ukrainian_war"" title=""Category talk:Ukrainian female military personnel of the Russo-Ukrainian war"">Category talk:Ukrainian female military personnel of the Russo-Ukrainian war</a> added to category",0,0,0,,0.0
2006463200.0,categorize,14,Category:All WikiProject Women-related pages,[[:Talk:Tita Aida]] added to category,2026-03-16 16:20:10,Funcrunch,False,False,0,enwiki,"<a href=""/wiki/Talk:Tita_Aida"" title=""Talk:Tita Aida"">Talk:Tita Aida</a> added to category",0,0,0,0 days 00:02:16,136.0
2006463923.0,categorize,14,Category:All WikiProject Women-related pages,[[:Category talk:Women in the Russian invasion of Ukraine]] added to category,2026-03-16 16:23:29,ForsythiaJo,False,False,0,enwiki,"<a href=""/wiki/Category_talk:Women_in_the_Russian_invasion_of_Ukraine"" title=""Category talk:Women in the Russian invasion of Ukraine"">Category talk:Women in the Russian invasion of Ukraine</a> added to category",0,0,0,0 days 00:03:19,199.0
2006465549.0,categorize,14,Category:All Wikipedia articles written in British English,"[[:Erich Waschneck]] added to category, [[Special:WhatLinksHere/Erich Waschneck|this page is included within other pages]]",2026-03-16 16:30:56,Masato.harada,False,False,0,enwiki,"<a href=""/wiki/Erich_Waschneck"" title=""Erich Waschneck"">Erich Waschneck</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Erich_Waschneck"" title=""Special:WhatLinksHere/Erich Waschneck"">this page is included within other pages</a>",0,0,0,,0.0
2006465901.0,categorize,14,Category:All Wikipedia articles written in British English,[[:Henry Crosoer]] added to category,2026-03-16 16:32:30,BlackJack,False,False,0,enwiki,"<a href=""/wiki/Henry_Crosoer"" title=""Henry Crosoer"">Henry Crosoer</a> added to category",0,0,0,0 days 00:01:34,94.0
2006464632.0,categorize,14,Category:All articles covered by WikiProject Wikify,"[[:Cyclone Ingrid]] removed from category, [[Special:WhatLinksHere/Cyclone Ingrid|this page is included within other pages]]",2026-03-16 16:26:48,Tpbradbury,False,False,0,enwiki,"<a href=""/wiki/Cyclone_Ingrid"" title=""Cyclone Ingrid"">Cyclone Ingrid</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Cyclone_Ingrid"" title=""Special:WhatLinksHere/Cyclone Ingrid"">this page is included within other pages</a>",0,0,0,,0.0
2006462578.0,categorize,14,Category:All articles lacking in-text citations,"[[:Yanagi Narayoshi]] added to category, [[Special:WhatLinksHere/Yanagi Narayoshi|this page is included within other pages]]",2026-03-16 16:17:22,Lollipoplollipoplollipop,False,False,0,enwiki,"<a href=""/wiki/Yanagi_Narayoshi"" title=""Yanagi Narayoshi"">Yanagi Narayoshi</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Yanagi_Narayoshi"" title=""Special:WhatLinksHere/Yanagi Narayoshi"">this page is included within other pages</a>",0,0,0,,0.0
2006462929.0,categorize,14,Category:All articles lacking in-text citations,"[[:Yan Ruyi]] added to category, [[Special:WhatLinksHere/Yan Ruyi|this page is included within other pages]]",2026-03-16 16:18:57,Lollipoplollipoplollipop,False,False,0,enwiki,"<a href=""/wiki/Yan_Ruyi"" title=""Yan Ruyi"">Yan Ruyi</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Yan_Ruyi"" title=""Special:WhatLinksHere/Yan Ruyi"">this page is included within other pages</a>",0,0,0,0 days 00:01:35,95.0
