$schema,bot,comment,id,namespace,notify_url,parsedcomment,server_name,server_script_path,server_url,timestamp,title,title_url,type,user,wiki
/mediawiki/recentchange/1.0.0,True,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 1 WikiProject template. Create {{WPBS}}. (Fix [[:Category:WikiProject banners without banner shells]]),2006441204,7,https://en.wikipedia.org/w/index.php?diff=1343808526&oldid=1343776395,"<a href=""/wiki/User:Cewbot/log/20200122/configuration"" title=""User:Cewbot/log/20200122/configuration"">Maintain {{WPBS}}</a>: 1 WikiProject template. Create {{WPBS}}. (Fix <a href=""/wiki/Category:WikiProject_banners_without_banner_shells"" title=""Category:WikiProject banners without banner shells"">Category:WikiProject banners without banner shells</a>)",en.wikipedia.org,/w,https://en.wikipedia.org,1773671425,File talk:Faculty-Page-Headshots-2 Steve-Millies.jpg,https://en.wikipedia.org/wiki/File_talk:Faculty-Page-Headshots-2_Steve-Millies.jpg,edit,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,[[WP:USERNOCAT]],2006441206,2,https://en.wikipedia.org/w/index.php?diff=1343808527&oldid=1343638937,"<a href=""/wiki/Wikipedia:USERNOCAT"" class=""mw-redirect"" title=""Wikipedia:USERNOCAT"">WP:USERNOCAT</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671425,User:Veroum/sandbox,https://en.wikipedia.org/wiki/User:Veroum/sandbox,edit,Bearcat,enwiki
/mediawiki/recentchange/1.0.0,False,/* Singles */ Update,2006441207,0,https://en.wikipedia.org/w/index.php?diff=1343808520&oldid=1340786810,"<span class=""autocomment""><a href=""/wiki/Achille_Lauro_(singer)#Singles"" title=""Achille Lauro (singer)"">→<bdi dir=""ltr"">Singles</bdi></a>: </span> Update",en.wikipedia.org,/w,https://en.wikipedia.org,1773671420,Achille Lauro (singer),https://en.wikipedia.org/wiki/Achille_Lauro_(singer),edit,Blurrbaker,enwiki
/mediawiki/recentchange/1.0.0,False,Welcome to Wikipedia!,2006441208,3,https://en.wikipedia.org/w/index.php?oldid=1343808528&rcid=2006441208,Welcome to Wikipedia!,en.wikipedia.org,/w,https://en.wikipedia.org,1773671426,User talk:~2026-16009-03,https://en.wikipedia.org/wiki/User_talk:~2026-16009-03,new,Marquardtika,enwiki
/mediawiki/recentchange/1.0.0,True,[[:File talk:Faculty-Page-Headshots-2 Steve-Millies.jpg]] removed from category,2006441209,14,https://en.wikipedia.org/w/index.php?diff=1343808526&oldid=1343776395,"<a href=""/wiki/File_talk:Faculty-Page-Headshots-2_Steve-Millies.jpg"" title=""File talk:Faculty-Page-Headshots-2 Steve-Millies.jpg"">File talk:Faculty-Page-Headshots-2 Steve-Millies.jpg</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671425,Category:WikiProject banners without banner shells,https://en.wikipedia.org/wiki/Category:WikiProject_banners_without_banner_shells,categorize,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,"/* Economy */ typo, unnecessary links",2006441211,0,https://en.wikipedia.org/w/index.php?diff=1343808525&oldid=1331241606,"<span class=""autocomment""><a href=""/wiki/Newbury,_Berkshire#Economy"" title=""Newbury, Berkshire"">→<bdi dir=""ltr"">Economy</bdi></a>: </span> typo, unnecessary links",en.wikipedia.org,/w,https://en.wikipedia.org,1773671422,"Newbury, Berkshire","https://en.wikipedia.org/wiki/Newbury,_Berkshire",edit,1234qwer1234qwer4,enwiki
/mediawiki/recentchange/1.0.0,False,/* Partner institutions */,2006441212,0,https://en.wikipedia.org/w/index.php?diff=1343808530&oldid=1343807116,"<span class=""autocomment""><a href=""/wiki/SBS_Swiss_Business_School#Partner_institutions"" title=""SBS Swiss Business School"">→<bdi dir=""ltr"">Partner institutions</bdi></a></span>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671426,SBS Swiss Business School,https://en.wikipedia.org/wiki/SBS_Swiss_Business_School,edit,~2026-16486-10,enwiki
/mediawiki/recentchange/1.0.0,False,[[:User:Veroum/sandbox]] removed from category,2006441213,14,https://en.wikipedia.org/w/index.php?diff=1343808527&oldid=1343638937,"<a href=""/wiki/User:Veroum/sandbox"" title=""User:Veroum/sandbox"">User:Veroum/sandbox</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671425,Category:Financial services companies established in 2014,https://en.wikipedia.org/wiki/Category:Financial_services_companies_established_in_2014,categorize,Bearcat,enwiki
/mediawiki/recentchange/1.0.0,False,,,0,,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671427,Africanized bee,https://en.wikipedia.org/wiki/Africanized_bee,log,~2026-16630-99,enwiki
/mediawiki/recentchange/1.0.0,False,,,0,,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671427,Africanized bee,https://en.wikipedia.org/wiki/Africanized_bee,log,~2026-16630-99,enwiki
/mediawiki/recentchange/1.0.0,False,,,0,,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671428,Africanized bee,https://en.wikipedia.org/wiki/Africanized_bee,log,~2026-16630-99,enwiki
/mediawiki/recentchange/1.0.0,False,,2006441214,0,https://en.wikipedia.org/w/index.php?diff=1343808529&oldid=1339076671,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671426,Bahala Na Gang,https://en.wikipedia.org/wiki/Bahala_Na_Gang,edit,Asudeja,enwiki
/mediawiki/recentchange/1.0.0,False,"Adding [[Wikipedia:Short description|short description]]: ""15th-century wolf""",2006441215,0,https://en.wikipedia.org/w/index.php?diff=1343808532&oldid=1343240506,"Adding <a href=""/wiki/Wikipedia:Short_description"" title=""Wikipedia:Short description"">short description</a>: &quot;15th-century wolf&quot;",en.wikipedia.org,/w,https://en.wikipedia.org,1773671426,Courtaud,https://en.wikipedia.org/wiki/Courtaud,edit,Reconrabbit,enwiki
/mediawiki/recentchange/1.0.0,False,"[[:Courtaud]] added to category, [[Special:WhatLinksHere/Courtaud|this page is included within other pages]]",2006441216,14,https://en.wikipedia.org/w/index.php?diff=1343808532&oldid=1343240506,"<a href=""/wiki/Courtaud"" title=""Courtaud"">Courtaud</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Courtaud"" title=""Special:WhatLinksHere/Courtaud"">this page is included within other pages</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671426,Category:Articles with short description,https://en.wikipedia.org/wiki/Category:Articles_with_short_description,categorize,Reconrabbit,enwiki
/mediawiki/recentchange/1.0.0,False,"[[:Courtaud]] added to category, [[Special:WhatLinksHere/Courtaud|this page is included within other pages]]",2006441217,14,https://en.wikipedia.org/w/index.php?diff=1343808532&oldid=1343240506,"<a href=""/wiki/Courtaud"" title=""Courtaud"">Courtaud</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Courtaud"" title=""Special:WhatLinksHere/Courtaud"">this page is included within other pages</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671426,Category:Short description with empty Wikidata description,https://en.wikipedia.org/wiki/Category:Short_description_with_empty_Wikidata_description,categorize,Reconrabbit,enwiki
/mediawiki/recentchange/1.0.0,True,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 1 WikiProject template. Create {{WPBS}}. (Fix [[:Category:WikiProject banners without banner shells]]),2006441218,7,https://en.wikipedia.org/w/index.php?diff=1343808534&oldid=1343776774,"<a href=""/wiki/User:Cewbot/log/20200122/configuration"" title=""User:Cewbot/log/20200122/configuration"">Maintain {{WPBS}}</a>: 1 WikiProject template. Create {{WPBS}}. (Fix <a href=""/wiki/Category:WikiProject_banners_without_banner_shells"" title=""Category:WikiProject banners without banner shells"">Category:WikiProject banners without banner shells</a>)",en.wikipedia.org,/w,https://en.wikipedia.org,1773671428,File talk:DWIZ News Logo 2025.png,https://en.wikipedia.org/wiki/File_talk:DWIZ_News_Logo_2025.png,edit,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,,,0,,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671429,Lake Toxaway,https://en.wikipedia.org/wiki/Lake_Toxaway,log,~2026-16526-86,enwiki
/mediawiki/recentchange/1.0.0,True,[[:File talk:DWIZ News Logo 2025.png]] removed from category,2006441219,14,https://en.wikipedia.org/w/index.php?diff=1343808534&oldid=1343776774,"<a href=""/wiki/File_talk:DWIZ_News_Logo_2025.png"" title=""File talk:DWIZ News Logo 2025.png"">File talk:DWIZ News Logo 2025.png</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671428,Category:WikiProject banners without banner shells,https://en.wikipedia.org/wiki/Category:WikiProject_banners_without_banner_shells,categorize,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,/* Overhaul article. */ Reply,2006441220,1,https://en.wikipedia.org/w/index.php?diff=1343808533&oldid=1343808220,"<span class=""autocomment""><a href=""/wiki/Talk:List_of_lakes_of_Minnesota#Overhaul_article."" title=""Talk:List of lakes of Minnesota"">→<bdi dir=""ltr"">Overhaul article.</bdi></a>: </span> Reply",en.wikipedia.org,/w,https://en.wikipedia.org,1773671428,Talk:List of lakes of Minnesota,https://en.wikipedia.org/wiki/Talk:List_of_lakes_of_Minnesota,edit,SamuelNelsonGISP,enwiki
/mediawiki/recentchange/1.0.0,False,"Assessment (Low): banner shell, Biography, Nigeria ([[WP:RATER#2.7.2|Rater]])",2006441222,1,https://en.wikipedia.org/w/index.php?diff=1343808539&oldid=1269523314,"Assessment (Low): banner shell, Biography, Nigeria (<a href=""/wiki/Wikipedia:RATER#2.7.2"" class=""mw-redirect"" title=""Wikipedia:RATER"">Rater</a>)",en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Talk:Maria Oyeyinka Laose,https://en.wikipedia.org/wiki/Talk:Maria_Oyeyinka_Laose,edit,Victuallers,enwiki
/mediawiki/recentchange/1.0.0,True,[[Wikipedia:Bots/Requests for approval/VWF bot 6|Bot]]: Delink 'Country' in Infobox settlement subdivision_type as [[WP:EASTEREGG|Easter egg]],2006441223,0,https://en.wikipedia.org/w/index.php?diff=1343808537&oldid=1309484054,"<a href=""/wiki/Wikipedia:Bots/Requests_for_approval/VWF_bot_6"" title=""Wikipedia:Bots/Requests for approval/VWF bot 6"">Bot</a>: Delink &#039;Country&#039; in Infobox settlement subdivision_type as <a href=""/wiki/Wikipedia:EASTEREGG"" class=""mw-redirect"" title=""Wikipedia:EASTEREGG"">Easter egg</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671429,"Norden, California","https://en.wikipedia.org/wiki/Norden,_California",edit,VWF bot,enwiki
/mediawiki/recentchange/1.0.0,False,,2006441224,0,https://en.wikipedia.org/w/index.php?diff=1343808538&oldid=1342712451,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Cagayan Valley and Caraballo ethnolinguistic groups,https://en.wikipedia.org/wiki/Cagayan_Valley_and_Caraballo_ethnolinguistic_groups,edit,Cornmazes,enwiki
/mediawiki/recentchange/1.0.0,True,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 1 WikiProject template. Create {{WPBS}}. (Fix [[:Category:WikiProject banners without banner shells]]),2006441225,7,https://en.wikipedia.org/w/index.php?diff=1343808541&oldid=1343776835,"<a href=""/wiki/User:Cewbot/log/20200122/configuration"" title=""User:Cewbot/log/20200122/configuration"">Maintain {{WPBS}}</a>: 1 WikiProject template. Create {{WPBS}}. (Fix <a href=""/wiki/Category:WikiProject_banners_without_banner_shells"" title=""Category:WikiProject banners without banner shells"">Category:WikiProject banners without banner shells</a>)",en.wikipedia.org,/w,https://en.wikipedia.org,1773671431,File talk:Distribution-of-sacral-nerve-ganglia-dermatomes-within-the-perineal-region.png,https://en.wikipedia.org/wiki/File_talk:Distribution-of-sacral-nerve-ganglia-dermatomes-within-the-perineal-region.png,edit,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,/* Early editions */ fmt ref,2006441226,0,https://en.wikipedia.org/w/index.php?diff=1343808536&oldid=1341696776,"<span class=""autocomment""><a href=""/wiki/Beves_of_Hamtoun_(poem)#Early_editions"" title=""Beves of Hamtoun (poem)"">→<bdi dir=""ltr"">Early editions</bdi></a>: </span> fmt ref",en.wikipedia.org,/w,https://en.wikipedia.org,1773671428,Beves of Hamtoun (poem),https://en.wikipedia.org/wiki/Beves_of_Hamtoun_(poem),edit,Deor,enwiki
/mediawiki/recentchange/1.0.0,False,[[:Talk:Maria Oyeyinka Laose]] added to category,2006441227,14,https://en.wikipedia.org/w/index.php?diff=1343808539&oldid=1269523314,"<a href=""/wiki/Talk:Maria_Oyeyinka_Laose"" title=""Talk:Maria Oyeyinka Laose"">Talk:Maria Oyeyinka Laose</a> added to category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Category:Start-Class biography articles,https://en.wikipedia.org/wiki/Category:Start-Class_biography_articles,categorize,Victuallers,enwiki
/mediawiki/recentchange/1.0.0,False,[[:Talk:Maria Oyeyinka Laose]] added to category,2006441228,14,https://en.wikipedia.org/w/index.php?diff=1343808539&oldid=1269523314,"<a href=""/wiki/Talk:Maria_Oyeyinka_Laose"" title=""Talk:Maria Oyeyinka Laose"">Talk:Maria Oyeyinka Laose</a> added to category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Category:Start-Class Nigeria articles,https://en.wikipedia.org/wiki/Category:Start-Class_Nigeria_articles,categorize,Victuallers,enwiki
/mediawiki/recentchange/1.0.0,False,[[:Talk:Maria Oyeyinka Laose]] added to category,2006441229,14,https://en.wikipedia.org/w/index.php?diff=1343808539&oldid=1269523314,"<a href=""/wiki/Talk:Maria_Oyeyinka_Laose"" title=""Talk:Maria Oyeyinka Laose"">Talk:Maria Oyeyinka Laose</a> added to category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Category:Low-importance Nigeria articles,https://en.wikipedia.org/wiki/Category:Low-importance_Nigeria_articles,categorize,Victuallers,enwiki
/mediawiki/recentchange/1.0.0,False,,2006441234,0,https://en.wikipedia.org/w/index.php?diff=1343808540&oldid=1335778406,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671431,Gaël Julien,https://en.wikipedia.org/wiki/Ga%C3%ABl_Julien,edit,BurningBlaze05,enwiki
/mediawiki/recentchange/1.0.0,False,[[:Talk:Maria Oyeyinka Laose]] removed from category,2006441230,14,https://en.wikipedia.org/w/index.php?diff=1343808539&oldid=1269523314,"<a href=""/wiki/Talk:Maria_Oyeyinka_Laose"" title=""Talk:Maria Oyeyinka Laose"">Talk:Maria Oyeyinka Laose</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Category:Stub-Class biography articles,https://en.wikipedia.org/wiki/Category:Stub-Class_biography_articles,categorize,Victuallers,enwiki
/mediawiki/recentchange/1.0.0,False,,2006441233,118,https://en.wikipedia.org/w/index.php?diff=1343808542&oldid=1343806883,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671431,Draft:Torture of immigrants during the second Trump administration,https://en.wikipedia.org/wiki/Draft:Torture_of_immigrants_during_the_second_Trump_administration,edit,Alexandraaaacs1989,enwiki
/mediawiki/recentchange/1.0.0,True,[[:File talk:Distribution-of-sacral-nerve-ganglia-dermatomes-within-the-perineal-region.png]] removed from category,2006441235,14,https://en.wikipedia.org/w/index.php?diff=1343808541&oldid=1343776835,"<a href=""/wiki/File_talk:Distribution-of-sacral-nerve-ganglia-dermatomes-within-the-perineal-region.png"" title=""File talk:Distribution-of-sacral-nerve-ganglia-dermatomes-within-the-perineal-region.png"">File talk:Distribution-of-sacral-nerve-ganglia-dermatomes-within-the-perineal-region.png</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671431,Category:WikiProject banners without banner shells,https://en.wikipedia.org/wiki/Category:WikiProject_banners_without_banner_shells,categorize,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,,,2,,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671433,User:Melcous,https://en.wikipedia.org/wiki/User:Melcous,log,Marquardtika,enwiki
/mediawiki/recentchange/1.0.0,False,[[:Talk:Maria Oyeyinka Laose]] removed from category,2006441231,14,https://en.wikipedia.org/w/index.php?diff=1343808539&oldid=1269523314,"<a href=""/wiki/Talk:Maria_Oyeyinka_Laose"" title=""Talk:Maria Oyeyinka Laose"">Talk:Maria Oyeyinka Laose</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Category:Stub-Class Nigeria articles,https://en.wikipedia.org/wiki/Category:Stub-Class_Nigeria_articles,categorize,Victuallers,enwiki
/mediawiki/recentchange/1.0.0,False,[[:Talk:Maria Oyeyinka Laose]] removed from category,2006441232,14,https://en.wikipedia.org/w/index.php?diff=1343808539&oldid=1269523314,"<a href=""/wiki/Talk:Maria_Oyeyinka_Laose"" title=""Talk:Maria Oyeyinka Laose"">Talk:Maria Oyeyinka Laose</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671430,Category:Unknown-importance Nigeria articles,https://en.wikipedia.org/wiki/Category:Unknown-importance_Nigeria_articles,categorize,Victuallers,enwiki
/mediawiki/recentchange/1.0.0,True,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 1 WikiProject template. Create {{WPBS}}. (Fix [[:Category:WikiProject banners without banner shells]]),2006441236,7,https://en.wikipedia.org/w/index.php?diff=1343808544&oldid=1343776948,"<a href=""/wiki/User:Cewbot/log/20200122/configuration"" title=""User:Cewbot/log/20200122/configuration"">Maintain {{WPBS}}</a>: 1 WikiProject template. Create {{WPBS}}. (Fix <a href=""/wiki/Category:WikiProject_banners_without_banner_shells"" title=""Category:WikiProject banners without banner shells"">Category:WikiProject banners without banner shells</a>)",en.wikipedia.org,/w,https://en.wikipedia.org,1773671434,File talk:Elaine Lee actress.webp,https://en.wikipedia.org/wiki/File_talk:Elaine_Lee_actress.webp,edit,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,"Changing [[Wikipedia:Short description|short description]] from ""Deputy Central Spokesperson of the Islamic Emirate of Afghanistan"" to ""Deputy Central Spokesperson of Afghanistan""",2006441237,0,https://en.wikipedia.org/w/index.php?diff=1343808543&oldid=1316064477,"Changing <a href=""/wiki/Wikipedia:Short_description"" title=""Wikipedia:Short description"">short description</a> from &quot;Deputy Central Spokesperson of the Islamic Emirate of Afghanistan&quot; to &quot;Deputy Central Spokesperson of Afghanistan&quot;",en.wikipedia.org,/w,https://en.wikipedia.org,1773671433,Bilal Karimi,https://en.wikipedia.org/wiki/Bilal_Karimi,edit,EasternShah,enwiki
/mediawiki/recentchange/1.0.0,False,/* Speculated by the media */ fixing link,2006441238,0,https://en.wikipedia.org/w/index.php?diff=1343808531&oldid=1343793684,"<span class=""autocomment""><a href=""/wiki/2028_United_States_presidential_election#Speculated_by_the_media"" title=""2028 United States presidential election"">→<bdi dir=""ltr"">Speculated by the media</bdi></a>: </span> fixing link",en.wikipedia.org,/w,https://en.wikipedia.org,1773671426,2028 United States presidential election,https://en.wikipedia.org/wiki/2028_United_States_presidential_election,edit,EditDude,enwiki
/mediawiki/recentchange/1.0.0,False,,2006441240,2,https://en.wikipedia.org/w/index.php?diff=1343808535&oldid=1343808287,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671428,User:Lǐshìmǎn/Sandbox/FCM ships,https://en.wikipedia.org/wiki/User:L%C7%90sh%C3%ACm%C7%8En/Sandbox/FCM_ships,edit,Lǐshìmǎn,enwiki
/mediawiki/recentchange/1.0.0,False,removed [[Category:Critically endangered plants]]; added [[Category:Critically endangered flora of North America]] using [[WP:HC|HotCat]],2006441241,0,https://en.wikipedia.org/w/index.php?diff=1343808545&oldid=1325360750,"removed <a href=""/wiki/Category:Critically_endangered_plants"" title=""Category:Critically endangered plants"">Category:Critically endangered plants</a>; added <a href=""/wiki/Category:Critically_endangered_flora_of_North_America"" title=""Category:Critically endangered flora of North America"">Category:Critically endangered flora of North America</a> using <a href=""/wiki/Wikipedia:HC"" class=""mw-redirect"" title=""Wikipedia:HC"">HotCat</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671435,Mammillaria albiflora,https://en.wikipedia.org/wiki/Mammillaria_albiflora,edit,Tom Radulovich,enwiki
/mediawiki/recentchange/1.0.0,True,[[:File talk:Elaine Lee actress.webp]] removed from category,2006441242,14,https://en.wikipedia.org/w/index.php?diff=1343808544&oldid=1343776948,"<a href=""/wiki/File_talk:Elaine_Lee_actress.webp"" title=""File talk:Elaine Lee actress.webp"">File talk:Elaine Lee actress.webp</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671434,Category:WikiProject banners without banner shells,https://en.wikipedia.org/wiki/Category:WikiProject_banners_without_banner_shells,categorize,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,Added bidens pilosda and silene paradoxa images,2006441243,0,https://en.wikipedia.org/w/index.php?diff=1343808548&oldid=1343804935,Added bidens pilosda and silene paradoxa images,en.wikipedia.org,/w,https://en.wikipedia.org,1773671436,Metallophyte,https://en.wikipedia.org/wiki/Metallophyte,edit,NorAlma.M,enwiki
/mediawiki/recentchange/1.0.0,False,"[[:Bilal Karimi]] added to category, [[Special:WhatLinksHere/Bilal Karimi|this page is included within other pages]]",2006441245,14,https://en.wikipedia.org/w/index.php?diff=1343808543&oldid=1316064477,"<a href=""/wiki/Bilal_Karimi"" title=""Bilal Karimi"">Bilal Karimi</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Bilal_Karimi"" title=""Special:WhatLinksHere/Bilal Karimi"">this page is included within other pages</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671433,Category:Short description is different from Wikidata,https://en.wikipedia.org/wiki/Category:Short_description_is_different_from_Wikidata,categorize,EasternShah,enwiki
/mediawiki/recentchange/1.0.0,False,"[[:Bilal Karimi]] removed from category, [[Special:WhatLinksHere/Bilal Karimi|this page is included within other pages]]",2006441246,14,https://en.wikipedia.org/w/index.php?diff=1343808543&oldid=1316064477,"<a href=""/wiki/Bilal_Karimi"" title=""Bilal Karimi"">Bilal Karimi</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Bilal_Karimi"" title=""Special:WhatLinksHere/Bilal Karimi"">this page is included within other pages</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671433,Category:Short description matches Wikidata,https://en.wikipedia.org/wiki/Category:Short_description_matches_Wikidata,categorize,EasternShah,enwiki
/mediawiki/recentchange/1.0.0,False,"[[:Mammillaria albiflora]] added to category, [[Special:WhatLinksHere/Mammillaria albiflora|this page is included within other pages]]",2006441247,14,https://en.wikipedia.org/w/index.php?diff=1343808545&oldid=1325360750,"<a href=""/wiki/Mammillaria_albiflora"" title=""Mammillaria albiflora"">Mammillaria albiflora</a> added to category, <a href=""/wiki/Special:WhatLinksHere/Mammillaria_albiflora"" title=""Special:WhatLinksHere/Mammillaria albiflora"">this page is included within other pages</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671435,Category:Critically endangered flora of North America,https://en.wikipedia.org/wiki/Category:Critically_endangered_flora_of_North_America,categorize,Tom Radulovich,enwiki
/mediawiki/recentchange/1.0.0,False,"[[:Mammillaria albiflora]] removed from category, [[Special:WhatLinksHere/Mammillaria albiflora|this page is included within other pages]]",2006441248,14,https://en.wikipedia.org/w/index.php?diff=1343808545&oldid=1325360750,"<a href=""/wiki/Mammillaria_albiflora"" title=""Mammillaria albiflora"">Mammillaria albiflora</a> removed from category, <a href=""/wiki/Special:WhatLinksHere/Mammillaria_albiflora"" title=""Special:WhatLinksHere/Mammillaria albiflora"">this page is included within other pages</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671435,Category:Critically endangered plants,https://en.wikipedia.org/wiki/Category:Critically_endangered_plants,categorize,Tom Radulovich,enwiki
/mediawiki/recentchange/1.0.0,True,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 1 WikiProject template. Create {{WPBS}}. (Fix [[:Category:WikiProject banners without banner shells]]),2006441249,7,https://en.wikipedia.org/w/index.php?diff=1343808549&oldid=1343776999,"<a href=""/wiki/User:Cewbot/log/20200122/configuration"" title=""User:Cewbot/log/20200122/configuration"">Maintain {{WPBS}}</a>: 1 WikiProject template. Create {{WPBS}}. (Fix <a href=""/wiki/Category:WikiProject_banners_without_banner_shells"" title=""Category:WikiProject banners without banner shells"">Category:WikiProject banners without banner shells</a>)",en.wikipedia.org,/w,https://en.wikipedia.org,1773671437,File talk:Gomathi Shankar.jpeg,https://en.wikipedia.org/wiki/File_talk:Gomathi_Shankar.jpeg,edit,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,/* Proposed changes to lead and podcast sections */,2006441250,1,https://en.wikipedia.org/w/index.php?diff=1343808547&oldid=1343808486,"<span class=""autocomment""><a href=""/wiki/Talk:Stella_O%27Malley#Proposed_changes_to_lead_and_podcast_sections"" title=""Talk:Stella O&#039;Malley"">→<bdi dir=""ltr"">Proposed changes to lead and podcast sections</bdi></a></span>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671435,Talk:Stella O'Malley,https://en.wikipedia.org/wiki/Talk:Stella_O%27Malley,edit,Snokalok,enwiki
/mediawiki/recentchange/1.0.0,True,[[:File talk:Gomathi Shankar.jpeg]] removed from category,2006441251,14,https://en.wikipedia.org/w/index.php?diff=1343808549&oldid=1343776999,"<a href=""/wiki/File_talk:Gomathi_Shankar.jpeg"" title=""File talk:Gomathi Shankar.jpeg"">File talk:Gomathi Shankar.jpeg</a> removed from category",en.wikipedia.org,/w,https://en.wikipedia.org,1773671437,Category:WikiProject banners without banner shells,https://en.wikipedia.org/wiki/Category:WikiProject_banners_without_banner_shells,categorize,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,,2006441252,2,https://en.wikipedia.org/w/index.php?diff=1343808551&oldid=1343807503,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671440,User:Coool13,https://en.wikipedia.org/wiki/User:Coool13,edit,Coool13,enwiki
/mediawiki/recentchange/1.0.0,True,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 1 WikiProject template. Create {{WPBS}}. (Fix [[:Category:WikiProject banners without banner shells]]),2006441253,7,https://en.wikipedia.org/w/index.php?diff=1343808552&oldid=1343777037,"<a href=""/wiki/User:Cewbot/log/20200122/configuration"" title=""User:Cewbot/log/20200122/configuration"">Maintain {{WPBS}}</a>: 1 WikiProject template. Create {{WPBS}}. (Fix <a href=""/wiki/Category:WikiProject_banners_without_banner_shells"" title=""Category:WikiProject banners without banner shells"">Category:WikiProject banners without banner shells</a>)",en.wikipedia.org,/w,https://en.wikipedia.org,1773671440,File talk:Gomathi-shankar-celebrities-cb-indian-film-history1.jpg,https://en.wikipedia.org/wiki/File_talk:Gomathi-shankar-celebrities-cb-indian-film-history1.jpg,edit,Cewbot,enwiki
/mediawiki/recentchange/1.0.0,False,,2006441254,0,https://en.wikipedia.org/w/index.php?diff=1343808550&oldid=1343808411,,en.wikipedia.org,/w,https://en.wikipedia.org,1773671439,2026 Kharg Island raid,https://en.wikipedia.org/wiki/2026_Kharg_Island_raid,edit,Skitash,enwiki
/mediawiki/recentchange/1.0.0,True,[[Wikipedia:Bots/Requests for approval/VWF bot 6|Bot]]: Delink 'Country' in Infobox settlement subdivision_type as [[WP:EASTEREGG|Easter egg]],2006441255,0,https://en.wikipedia.org/w/index.php?diff=1343808553&oldid=1328027387,"<a href=""/wiki/Wikipedia:Bots/Requests_for_approval/VWF_bot_6"" title=""Wikipedia:Bots/Requests for approval/VWF bot 6"">Bot</a>: Delink &#039;Country&#039; in Infobox settlement subdivision_type as <a href=""/wiki/Wikipedia:EASTEREGG"" class=""mw-redirect"" title=""Wikipedia:EASTEREGG"">Easter egg</a>",en.wikipedia.org,/w,https://en.wikipedia.org,1773671439,Myrhorod,https://en.wikipedia.org/wiki/Myrhorod,edit,VWF bot,enwiki
